soc,onet_soc,occupation,skill,importance_1_to_5,rating_date,onet_version,source_url
41-9011,41-9011.00,Demonstrators and Product Promoters,Persuasion,3.5,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Reading Comprehension,3.25,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Service Orientation,3.25,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Complex Problem Solving,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Coordination,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Critical Thinking,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Judgment and Decision Making,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Monitoring,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Social Perceptiveness,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Time Management,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Writing,3.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Active Learning,2.88,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Learning Strategies,2.75,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Instructing,2.38,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Management of Personnel Resources,2.38,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Negotiation,2.38,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Systems Evaluation,2.25,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Mathematics,2.12,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Operations Monitoring,2.12,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Quality Control Analysis,2.12,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Systems Analysis,2.12,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Operations Analysis,2.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Troubleshooting,2.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Technology Design,1.88,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Operation and Control,1.75,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Management of Financial Resources,1.62,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Management of Material Resources,1.62,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Programming,1.12,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Equipment Maintenance,1.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Equipment Selection,1.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Installation,1.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Repairing,1.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9011,41-9011.00,Demonstrators and Product Promoters,Science,1.0,07/2016,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Persuasion,4.12,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Speaking,4.12,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Active Listening,4.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Critical Thinking,4.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Judgment and Decision Making,4.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Reading Comprehension,4.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Social Perceptiveness,4.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Complex Problem Solving,3.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Negotiation,3.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Active Learning,3.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Service Orientation,3.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Writing,3.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Systems Analysis,3.62,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Systems Evaluation,3.5,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Time Management,3.5,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Coordination,3.38,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Instructing,3.38,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Learning Strategies,3.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Mathematics,3.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Monitoring,2.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Operations Analysis,2.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Technology Design,2.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Management of Personnel Resources,2.62,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Management of Financial Resources,2.38,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Management of Material Resources,2.25,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Science,2.12,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Equipment Selection,1.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Operations Monitoring,1.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Programming,1.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Quality Control Analysis,1.88,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Troubleshooting,1.75,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Operation and Control,1.62,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Equipment Maintenance,1.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Installation,1.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9031,41-9031.00,Sales Engineers,Repairing,1.0,08/2022,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Persuasion,4.12,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Speaking,4.12,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Active Listening,4.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Service Orientation,3.5,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Reading Comprehension,3.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Social Perceptiveness,3.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Critical Thinking,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Negotiation,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Coordination,2.5,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Writing,2.5,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Complex Problem Solving,2.38,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Judgment and Decision Making,2.38,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Time Management,2.38,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Instructing,2.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Monitoring,2.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Active Learning,2.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Systems Analysis,1.75,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Management of Personnel Resources,1.62,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Systems Evaluation,1.62,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Learning Strategies,1.5,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Mathematics,1.38,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Operations Analysis,1.38,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Management of Financial Resources,1.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Management of Material Resources,1.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Operations Monitoring,1.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Programming,1.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Technology Design,1.25,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Operation and Control,1.12,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Quality Control Analysis,1.12,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Equipment Maintenance,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Equipment Selection,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Installation,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Repairing,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Science,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
41-9041,41-9041.00,Telemarketers,Troubleshooting,1.0,08/2023,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Active Listening,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Coordination,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Monitoring,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Reading Comprehension,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Social Perceptiveness,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Speaking,4.0,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Critical Thinking,3.88,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Active Learning,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Instructing,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Judgment and Decision Making,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Management of Personnel Resources,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Time Management,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Writing,3.75,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Learning Strategies,3.62,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Negotiation,3.62,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Persuasion,3.62,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Service Orientation,3.62,07/2015,31.0,https://www.onetcenter.org/database.html
43-1011,43-1011.00,First-Line Supervisors of Office and Administrative Support ,Complex Problem Solving,3.38,07/2015,31.0,https://www.onetcenter.org/database.html
